time,ph,ntu,ntu3,ntu4,take,supply,pac
2013/8/23 22:00,6.82,194.8,1.53,1.57,9410,8362,77.79
2013/8/23 23:00,6.8,191.46,1.77,1.78,9420,8149,79.94
2013/8/24 0:00,6.79,190.13,1.63,1.66,9440,7419,66.21
2013/8/24 1:00,6.79,174.22,1.62,1.73,9540,6833,65.51
2013/8/24 2:00,6.79,136.75,1.61,1.6,9570,5992,70.43
2013/8/24 3:00,6.79,110.56,1.44,1.43,7350,5441,65.44
2013/8/24 4:00,6.79,115.21,1.1,1.16,5520,5379,60.87
2013/8/24 5:00,6.79,120.25,0.92,0.96,5510,5337,52.27
2013/8/24 6:00,6.78,135.12,0.98,1.03,5490,5445,69.95
2013/8/24 7:00,6.79,152.71,0.91,0.98,5490,6974,69.95
2013/8/24 8:00,6.79,166.75,0.87,0.96,5420,7690,53.14
2013/8/24 9:00,6.78,180.76,0.89,0.99,8120,8419,89.29
2013/8/24 10:00,6.78,181.2,1.2,1.23,9370,8432,91.89
2013/8/24 11:00,6.78,188.7,1.34,1.37,9380,8399,96.59
2013/8/24 12:00,6.78,179.42,1.51,1.4,9480,8115,93.78
2013/8/24 13:00,6.78,132.72,1.39,1.48,9570,7746,95.82
2013/8/24 14:00,6.78,104.28,1.22,1.29,9630,7445,94.29
2013/8/24 15:00,6.78,113.79,1.13,1.28,9620,7360,93.66
2013/8/24 16:00,6.78,126.85,1.21,1.36,9590,7208,95.93
2013/8/24 17:00,6.78,151.54,1.41,1.59,9540,7482,75.79
2013/8/24 18:00,6.78,144.99,1.16,1.25,6420,7675,74.92
2013/8/24 19:00,6.78,157.68,0.82,0.89,5460,8370,61.54
2013/8/24 20:00,6.78,147.95,0.72,0.83,5470,8471,70.2
2013/8/24 21:00,6.77,155.19,0.74,0.8,6530,8378,66.16
2013/8/24 22:00,6.78,162.81,1.28,1.2,9410,8315,71.63
2013/8/24 23:00,6.78,167.2,1.62,1.72,9390,7891,71.78
2013/8/25 0:00,6.78,161.43,1.65,1.67,9420,7213,66.35
2013/8/25 1:00,6.78,158.31,1.65,1.73,9480,6424,81.22
2013/8/25 2:00,6.78,124.66,1.3,1.26,6640,5630,86.75
2013/8/25 3:00,6.78,104.31,0.98,1.04,5500,5384,61.09
2013/8/25 4:00,6.78,99.5,0.94,0.97,5490,5463,69.95
2013/8/25 5:00,6.78,103.91,0.9,0.9,5500,5449,61.09
2013/8/25 6:00,6.77,117.96,0.87,0.88,5500,5587,69.82
2013/8/25 7:00,6.77,136.56,0.83,0.88,5490,7137,61.2
2013/8/25 8:00,6.78,151.02,0.9,1.04,7890,7567,54.75
2013/8/25 9:00,6.77,151.88,1.49,1.48,9450,8185,76.4
2013/8/25 10:00,6.77,157.03,1.45,1.5,9410,8817,79.38
2013/8/25 11:00,6.77,164.83,1.56,1.4,9380,9172,76.97
2013/8/25 12:00,6.76,159.21,1.56,1.41,9410,8926,78.11
2013/8/25 13:00,6.76,154.09,1.61,1.45,9480,8477,75.84
2013/8/25 14:00,6.76,142.09,1.73,1.59,9540,7568,75.68
2013/8/25 15:00,6.76,113.32,1.83,1.67,9600,7572,78.65
2013/8/25 16:00,6.77,104.42,1.95,1.79,9600,7405,75.42
2013/8/25 17:00,6.77,121.31,2.05,1.84,9520,7600,85.92
2013/8/25 18:00,6.77,134.69,2.13,2.01,9540,8274,80.71
2013/8/25 19:00,6.78,148.01,1.97,1.85,9460,8613,91.65
2013/8/25 20:00,6.77,136.41,1.51,1.44,7020,8584,82.05
2013/8/25 21:00,6.77,129.76,0.98,1.02,5470,8357,70.2
2013/8/25 22:00,6.77,138.94,0.82,0.87,5420,8250,79.7
2013/8/25 23:00,6.77,152.2,0.87,0.92,9010,8117,80.02
2013/8/26 0:00,6.77,153.19,1.36,1.43,9400,6860,84.57
2013/8/26 1:00,6.78,152.85,1.26,1.3,9420,5851,81.95
2013/8/26 2:00,6.77,144.21,1.21,1.24,9500,5687,84.95
2013/8/26 3:00,6.77,113.15,1.01,1.06,7070,5488,84.87
2013/8/26 4:00,6.77,104.44,0.83,0.92,5510,5255,82.03
2013/8/26 5:00,6.77,106.52,0.69,0.77,5500,5160,84.36
2013/8/26 6:00,6.77,124.26,0.68,0.76,5510,5698,54.08
2013/8/26 7:00,6.76,141.21,0.69,0.77,5470,6985,59.05
2013/8/26 8:00,6.77,146.17,0.77,0.84,5420,8218,58.67
2013/8/26 9:00,6.77,161.3,0.88,0.93,7230,8656,59.75
2013/8/26 10:00,6.75,155.28,1.03,1.04,9390,9174,71.78
2013/8/26 11:00,6.76,158.35,1.33,1.16,9350,9386,66.84
2013/8/26 12:00,6.75,161.81,1.67,1.59,9350,9280,66.84
2013/8/26 13:00,6.75,155.78,1.74,1.54,9380,8782,66.63
2013/8/26 14:00,6.75,155.11,1.74,1.48,9420,8238,71.55
2013/8/26 15:00,6.75,150.23,1.74,1.61,9480,8003,65.93
2013/8/26 16:00,6.76,133.12,1.53,1.4,9410,8306,71.63
2013/8/26 17:00,6.76,136.62,1.55,1.3,9450,8356,61.06
2013/8/26 18:00,6.76,142.18,1.7,1.41,9430,8484,76.56
2013/8/26 19:00,6.75,144.46,1.82,1.5,9440,9213,68.01
2013/8/26 20:00,6.74,143.61,1.9,1.65,9400,9281,66.84
2013/8/26 21:00,6.74,148.21,1.86,1.66,9340,9164,68.74
2013/8/26 22:00,6.75,137.03,1.52,1.39,9340,8645,66.63
2013/8/26 23:00,6.75,140.09,1.21,1.15,9320,8601,73.28
2013/8/27 0:00,6.75,142.18,1.17,1.04,9280,7964,74.57
2013/8/27 1:00,6.75,143.05,1.17,1.11,9380,6579,73.24
2013/8/27 2:00,6.75,140.28,1.12,1.06,9410,6074,72.48
2013/8/27 3:00,6.75,114.1,0.94,0.83,5830,5662,78.73
2013/8/27 4:00,6.74,100.04,0.65,0.62,5470,5561,59.05
2013/8/27 5:00,6.75,97.06,0.65,0.62,5450,5581,57.98
2013/8/27 6:00,6.75,108.58,0.82,0.75,5460,5949,53.66
2013/8/27 7:00,6.75,126.17,0.8,0.73,5450,7285,56.33
2013/8/27 8:00,6.75,144.71,0.67,0.64,5430,8419,55.8
2013/8/27 9:00,6.74,158.55,0.63,0.6,8760,8576,66.89
2013/8/27 10:00,6.68,102.7,0.95,0.9,9310,8990,68.1
2013/8/27 11:00,6.86,114.25,1.04,1,9290,9430,73.52
2013/8/27 12:00,6.68,107.99,1.13,1.1,9270,9262,68.39
2013/8/27 13:00,7,104.52,1.2,1.08,9250,8945,63.35
2013/8/27 14:00,7,104.86,1.23,1.17,9280,8201,63.15
2013/8/27 15:00,7,96.66,1.33,1.28,9290,8027,51.67
2013/8/27 16:00,6.74,91.6,1.6,1.46,9400,7937,51.91
2013/8/27 17:00,7,87.65,1.59,1.42,9330,8232,52.3
2013/8/27 18:00,6.83,90.55,1.85,1.5,9340,8677,73.52
2013/8/27 19:00,6.83,90.35,1.91,1.62,9350,9347,52.19
2013/8/27 20:00,6.78,87.46,2.01,1.86,9330,9379,52.3
2013/8/27 21:00,6.8,86.9,1.96,1.8,9290,9306,52.53
2013/8/27 22:00,6.8,92.24,1.7,1.58,9280,9250,52.25
2013/8/27 23:00,6.8,93.89,1.48,1.39,9230,8436,52.19
2013/8/28 0:00,6.79,87.41,1.31,1.23,9250,8118,52.76
2013/8/28 1:00,6.8,87.97,1.37,1.24,9250,6659,52.76
2013/8/28 2:00,6.8,71.87,1.28,1.18,9140,5882,48.03
2013/8/28 3:00,6.8,63.27,1.07,1.02,5440,5840,53.68
2013/8/28 4:00,6.8,54.9,0.75,0.77,5410,5830,45.1
2013/8/28 5:00,6.8,48.3,0.82,0.82,5420,5879,45.02
2013/8/28 6:00,6.8,50.83,0.83,0.82,5370,5924,45.44
2013/8/28 7:00,6.8,68.17,0.81,0.8,6440,6984,52.95
2013/8/28 8:00,6.8,67.5,1.21,0.92,9370,8390,46.85
2013/8/28 9:00,6.8,87.8,1.14,1.05,9330,8639,52.3
2013/8/28 10:00,6.8,76.51,1.05,0.99,9340,9441,52.3
2013/8/28 11:00,6.8,75.61,1.04,0.99,9300,9455,52.47
2013/8/28 12:00,6.8,80.73,1.09,0.99,9220,9436,47.61
2013/8/28 13:00,6.8,82.36,1.11,0.92,9260,8786,47.41
2013/8/28 14:00,6.8,83.5,1.25,1.05,9230,8103,47.56
2013/8/28 15:00,6.8,83.51,1.22,1.28,9190,8215,42.44
2013/8/28 16:00,6.8,81.46,1.06,1.22,9220,8365,42.3
2013/8/28 17:00,6.8,75.13,1.29,1.22,9290,8395,41.98
2013/8/28 18:00,6.8,74.07,1.26,1.16,9290,8846,47.26
2013/8/28 19:00,6.8,73.47,1.28,1.17,9270,9458,36.79
2013/8/28 20:00,6.8,73.98,1.52,1.39,9280,9561,47.2
2013/8/28 21:00,6.8,73.84,1.43,1.33,9300,9406,47.2
2013/8/28 22:00,6.81,79.3,1.32,1.21,9280,9206,42.03
2013/8/28 23:00,6.8,84.97,1.21,1.13,9260,9207,47.41
2013/8/29 0:00,6.8,89.42,1.23,1.07,9230,7829,47.56
2013/8/29 1:00,6.8,94.75,1.2,1.09,9290,6679,41.98
2013/8/29 2:00,6.8,94.21,1.23,1.13,9240,6434,47.51
2013/8/29 3:00,6.8,88.3,1.57,1.31,8870,6047,38.44
2013/8/29 4:00,6.8,55.87,1.19,1.11,5430,5566,44.94
2013/8/29 5:00,6.8,44.2,0.77,0.83,5410,5524,45.1
2013/8/29 6:00,6.8,39,0.83,0.86,5480,5926,35.22
2013/8/29 7:00,6.8,56.1,0.79,0.84,6570,7368,44.6
2013/8/29 8:00,6.8,60.27,1.37,1.11,9350,8521,41.71
2013/8/29 9:00,6.8,76.52,1.26,0.98,9320,9420,41.85
2013/8/29 10:00,6.8,91.1,1.18,0.93,9350,9569,36.47
2013/8/29 11:00,6.8,102.73,1.21,1.02,9300,9457,36.67
2013/8/29 12:00,6.8,104.1,1.11,1.07,9220,9191,36.98
2013/8/29 13:00,6.8,113.31,1.13,1.14,9230,8964,42.25
2013/8/29 14:00,6.8,119.63,1.19,1.14,9240,7910,36.9
2013/8/29 15:00,6.8,120.07,1.21,1.21,9300,8251,36.67
2013/8/29 16:00,6.8,116.75,1.31,1.31,9350,8446,31.34
2013/8/29 17:00,6.8,110.01,1.46,1.37,9370,8389,31.27
2013/8/29 18:00,6.8,100.76,1.56,1.44,9360,8888,31.3
2013/8/29 19:00,6.8,91.14,1.66,1.55,9380,9276,36.35
2013/8/29 20:00,6.8,84.94,1.53,1.57,9380,9594,36.35
2013/8/29 21:00,6.8,81.42,1.59,1.46,9350,9355,36.47
2013/8/29 22:00,6.8,85.39,1.45,1.4,9400,9065,31.17
2013/8/29 23:00,6.8,90.39,1.51,1.42,9340,8617,36.47
2013/8/30 0:00,6.8,89.59,1.51,1.47,9330,8171,36.55
2013/8/30 1:00,6.8,93.22,1.51,1.39,9350,6542,41.71
2013/8/30 2:00,6.8,97.08,1.32,1.32,9320,6422,41.85
2013/8/30 3:00,6.8,76.5,1.42,1.28,9230,6190,42.25
2013/8/30 4:00,6.8,63.57,1.11,1.09,5440,5952,35.85
2013/8/30 5:00,6.8,51.69,0.87,0.96,5430,5848,35.91
2013/8/30 6:00,6.8,42.36,1.11,1.35,5440,6257,35.91
2013/8/30 7:00,6.8,42.17,0.97,0.97,5450,6875,35.78
2013/8/30 8:00,6.8,60.53,1.17,1.17,7880,7588,37.18
2013/8/30 9:00,6.8,64.04,1.92,1.47,9460,8584,41.23
2013/8/30 10:00,6.8,68.56,1.47,1.21,9400,8986,41.89
2013/8/30 11:00,6.8,81.15,1.51,1.21,9440,8702,41.31
2013/8/30 12:00,6.8,91.09,1.22,1.14,9410,8512,36.24
2013/8/30 13:00,6.8,93.33,1.21,1.21,9350,8091,36.47
2013/8/30 14:00,6.8,95.71,1.16,1.19,9330,7646,41.8
2013/8/30 15:00,6.8,98.2,1.21,1.26,9300,7368,36.67
2013/8/30 16:00,6.8,98.58,1.37,1.32,9270,7437,36.79
2013/8/30 17:00,6.8,96.31,1.36,1.34,9300,7597,41.94
2013/8/30 18:00,6.8,95.35,1.32,1.31,9270,8178,42.07
2013/8/30 19:00,6.8,92.85,1.33,1.25,9310,8578,36.63
2013/8/30 20:00,6.8,86.09,1.29,1.25,9360,9093,36.63
2013/8/30 21:00,6.8,79.6,1.29,1.22,9360,8941,36.54
2013/8/30 22:00,6.8,79.65,1.29,1.19,9340,8716,36.62
2013/8/30 23:00,6.8,58.33,1.19,1.13,7240,8194,47.1
2013/8/31 0:00,6.8,59.7,1.07,1.07,5360,7416,36.38
2013/8/31 1:00,6.8,62.14,0.91,0.95,5350,6447,45.61
2013/8/31 2:00,6.8,69.09,0.87,0.91,5390,6161,36.18
2013/8/31 3:00,6.8,69.72,0.86,0.89,5340,5857,45.69
2013/8/31 4:00,6.8,69.56,0.97,0.9,5360,5742,36.38
2013/8/31 5:00,6.8,65.45,0.98,0.89,5360,5742,8.96
2013/8/31 6:00,6.8,67.17,0.95,0.89,5380,5896,36.25
2013/8/31 7:00,6.8,72.27,0.95,0.9,8610,6891,45.3
2013/8/31 8:00,6.8,60,1.28,1.14,9460,7735,41.23
2013/8/31 9:00,6.8,57.48,1.19,1.12,9430,8440,41.36
2013/8/31 10:00,6.8,61.09,1.09,1.14,9460,9049,41.23
2013/8/31 11:00,6.8,64.07,1.2,1.13,9430,8630,46.45
2013/8/31 12:00,6.8,73.62,1.22,1.22,9410,8635,36.24
2013/8/31 13:00,6.8,82.58,1.35,1.23,9420,8287,36.2
2013/8/31 14:00,6.8,91,1.37,1.29,9320,7375,41.85
2013/8/31 15:00,6.8,93.14,1.32,1.21,9360,7322,36.43
2013/8/31 16:00,6.8,91.13,1.34,1.18,9310,7373,26.21
2013/8/31 17:00,6.8,91.37,1.34,1.25,9220,7937,42.3
2013/8/31 18:00,6.8,88.67,1.28,1.2,9280,8217,42.03
2013/8/31 19:00,6.8,87.84,1.22,1.16,9240,8543,36.9
2013/8/31 20:00,6.8,64.35,1.18,1.1,7690,8497,38.1
2013/8/31 21:00,6.8,61.02,1.3,1.1,5340,8192,45.69
2013/8/31 22:00,6.8,55.16,0.88,0.9,5360,8135,45.52
2013/8/31 23:00,6.8,51.73,0.8,0.82,5330,7863,45.78
2013/9/1 0:00,6.8,57.87,0.8,0.81,6420,7315,45.48
2013/9/1 1:00,6.8,60.36,1.03,0.91,9370,6157,36.39
2013/9/1 2:00,6.8,59.54,1.43,1.34,8910,5424,38.27
2013/9/1 3:00,6.8,51.53,1.21,1.17,5370,5463,36.31
2013/9/1 4:00,6.8,52.25,0.97,1.03,5360,5421,45.52
2013/9/1 5:00,6.8,54.75,0.93,1.01,5360,5421,27.24
2013/9/1 6:00,6.8,54.21,0.89,1.01,5340,6049,27.15
2013/9/1 7:00,6.8,48.53,0.88,0.98,5370,6359,36.31
2013/9/1 8:00,6.8,36.8,0.88,0.97,5340,6049,38.4
2013/9/1 9:00,6.8,28.45,1.16,1.27,9490,7887,41.1
2013/9/1 10:00,6.8,30.4,1.37,1.45,9470,8143,41.18
2013/9/1 11:00,6.8,32.3,1.35,1.35,9450,8671,41.27
2013/9/1 12:00,6.8,38.33,1.45,1.4,9460,8751,41.23
2013/9/1 13:00,6.8,43.96,1.51,1.52,9400,8306,41.4
2013/9/1 14:00,6.8,49.54,1.42,1.39,9410,7358,41.45
2013/9/1 15:00,6.8,52.99,1.45,1.46,9300,7323,36.67
2013/9/1 16:00,6.8,65.83,1.58,1.44,9290,7432,41.98
2013/9/1 17:00,6.8,66.44,1.6,1.53,9230,7588,42.25
2013/9/1 18:00,6.8,69.51,1.55,1.51,9270,8264,42.07
2013/9/1 19:00,6.8,72.16,1.47,1.4,9260,8411,36.83
2013/9/1 20:00,6.8,76,1.34,1.4,9270,8620,42.07
2013/9/1 21:00,6.8,70.56,1.31,1.34,9300,8317,36.67
2013/9/1 22:00,6.8,55.61,1.19,1.26,9350,8222,41.71
2013/9/1 23:00,6.8,51.75,1.18,1.19,9390,8195,41.53
2013/9/2 0:00,6.8,37.56,1,1.05,5570,7211,43.81
2013/9/2 1:00,6.8,44.09,0.88,0.94,5360,6432,36.38
2013/9/2 2:00,6.8,46.39,0.75,0.84,5390,5435,36.18
2013/9/2 3:00,6.8,43.46,0.83,0.87,5330,5341,36.59
2013/9/2 4:00,6.8,48.14,0.84,0.87,5330,5462,36.59
2013/9/2 5:00,6.8,56.73,0.84,0.89,5340,5325,27.34
2013/9/2 6:00,6.8,58.74,0.87,0.89,5360,5675,54.48
2013/9/2 7:00,6.8,56.92,0.86,0.92,5360,7285,27.24
2013/9/2 8:00,6.8,51.64,0.89,0.97,8860,8596,33.07
2013/9/2 9:00,6.8,38.17,1.36,1.33,9440,8973,36.12
2013/9/2 10:00,6.8,32.1,1.31,1.25,9420,8910,41.4
2013/9/2 11:00,7.09,23.39,1.36,1.29,9470,9098,36.59
2013/9/2 12:00,7.09,27.39,1.45,1.45,9470,9160,36.01
2013/9/2 13:00,7.08,29.09,1.47,1.27,9440,8833,41.31
2013/9/2 14:00,7.06,37,1.52,1.25,9420,8090,36.2
2013/9/2 15:00,7.05,41.56,1.65,1.36,9370,7947,36.39
2013/9/2 16:00,7.04,49.11,1.61,1.37,9360,7992,36.43
2013/9/2 17:00,7.03,65,1.69,1.34,9310,8160,41.89
2013/9/2 18:00,7.02,68.44,1.75,1.38,9250,8469,42.16
2013/9/2 19:00,7.02,69.88,1.81,1.45,9260,9200,42.12
2013/9/2 20:00,7.02,70.66,1.68,1.52,9200,9299,42.39
2013/9/2 21:00,7.01,67.94,1.6,1.42,9260,9125,42.12
2013/9/2 22:00,6.99,59.43,1.51,1.27,9320,8485,36.59
2013/9/2 23:00,6.99,46.01,1.59,1.29,9360,8434,46.79
2013/9/3 0:00,6.99,40.83,1.68,1.31,9360,7214,36.43
2013/9/3 1:00,6.98,38.37,1.63,1.3,9380,6585,36.43
2013/9/3 2:00,6.97,42.17,1.5,1.18,8090,5927,36.22
2013/9/3 3:00,6.96,46.31,1.34,1.06,5360,5628,45.52
2013/9/3 4:00,6.96,50.84,1.18,0.86,5150,5529,47.38
2013/9/3 5:00,6.94,46.08,1.38,0.89,5140,5357,37.94
2013/9/3 6:00,6.94,51.32,1.41,0.89,5680,5644,42.96
2013/9/3 7:00,6.94,56.71,1.34,0.84,5260,7051,32.18
2013/9/3 8:00,6.92,61.54,1.25,0.79,5550,7954,43.96
2013/9/3 9:00,6.92,43.14,1.13,0.75,7940,8800,36.9
2013/9/3 10:00,6.91,56.87,1.43,1.01,9540,8678,40.88
2013/9/3 11:00,6.9,41.11,1.46,1.15,9540,8711,35.85
2013/9/3 12:00,6.89,38.07,1.45,1.26,9570,8375,35.74
2013/9/3 13:00,6.88,42.7,1.52,1.35,9580,8153,35.7
2013/9/3 14:00,6.88,54.8,1.52,1.39,9590,7221,40.67
2013/9/3 15:00,6.87,63.26,1.58,1.46,9540,7575,40.88
2013/9/3 16:00,6.87,63.27,1.59,1.44,9470,7526,41.18
2013/9/3 17:00,6.86,64.17,1.41,1.45,9530,7950,35.78
2013/9/3 18:00,6.86,76.8,1.37,1.36,9460,8421,41.23
2013/9/3 19:00,6.85,72.07,1.41,1.31,9450,8702,36.08
2013/9/3 20:00,6.84,73,1.42,1.41,9440,9121,41.31
2013/9/3 21:00,6.83,76.15,1.29,1.3,9330,8747,36.55
2013/9/3 22:00,6.83,68.95,1.25,1.21,9450,8672,36.08
2013/9/3 23:00,6.82,60.26,1.27,1.23,9500,8259,35.89
2013/9/4 0:00,6.81,46.76,1.22,1.2,8470,7322,40.26
2013/9/4 1:00,6.81,56.49,1.09,1.11,5580,6363,43.73
2013/9/4 2:00,6.81,52.86,1.02,1.04,5590,6087,34.88
2013/9/4 3:00,6.81,55.93,0.89,0.97,5580,5633,43.73
2013/9/4 4:00,6.81,61.67,0.91,0.95,5550,5662,40.26
2013/9/4 5:00,6.81,66.62,0.94,1.01,5510,5656,35.39
2013/9/4 6:00,6.8,62.95,0.92,0.97,5520,5625,35.33
2013/9/4 7:00,6.81,68.06,0.91,0.96,5510,6952,44.28
2013/9/4 8:00,6.81,80.36,0.89,0.95,5510,7439,44.28
2013/9/4 9:00,6.81,54.29,0.9,0.96,8290,7882,44.28
2013/9/4 10:00,6.81,40.37,1.09,1.13,9630,8286,40.5
2013/9/4 11:00,6.8,40.49,1.26,1.22,9670,8181,40.33
2013/9/4 12:00,6.8,40.54,1.47,1.48,9680,8182,35.23
2013/9/4 13:00,6.8,36.9,1.65,1.69,9650,8027,35.34
2013/9/4 14:00,6.8,48.51,1.63,1.65,9610,7224,35.48
2013/9/4 15:00,6.8,60.28,1.74,1.71,9660,7387,45.34
2013/9/4 16:00,6.8,67.58,1.82,1.79,9560,7402,40.79
2013/9/4 17:00,6.8,60.52,1.83,1.87,9530,7631,40.92
2013/9/4 18:00,6.8,71.83,1.8,1.81,9430,8333,41.36
2013/9/4 19:00,6.8,61.04,1.5,1.48,7840,8697,37.37
2013/9/4 20:00,6.8,55.64,1.19,1.22,5500,8716,44.36
2013/9/4 21:00,6.8,68.34,1.11,1.14,5500,8393,35.45
2013/9/4 22:00,6.8,76.25,0.97,1.06,5500,8393,35.33
2013/9/4 23:00,6.8,57.74,0.93,1.04,9500,8178,36.21
2013/9/5 0:00,6.8,43.4,1.23,1.27,9580,7414,40.71
2013/9/5 1:00,6.8,35.82,1.3,1.29,9600,6430,40.63
2013/9/5 2:00,6.8,35.57,1.41,1.38,9600,5927,35.52
2013/9/5 3:00,6.8,35.77,1.27,1.31,5740,5481,33.97
2013/9/5 4:00,6.8,50.28,1.12,1.23,5580,5588,43.73
2013/9/5 5:00,6.8,51.96,1.02,1.18,5570,5700,35.01
2013/9/5 6:00,6.8,56.81,0.97,1.2,5540,6000,44.04
2013/9/5 7:00,6.8,69.87,0.93,1.11,5520,7355,35.33
2013/9/5 8:00,6.8,77.38,0.89,0.98,7680,8031,44.4
2013/9/5 9:00,6.8,64.19,1.3,1.28,9470,8237,36.01
2013/9/5 10:00,6.8,54.63,1.62,1.59,9560,8579,35.67
2013/9/5 11:00,6.8,37.75,1.51,1.46,9670,8421,40.33
2013/9/5 12:00,6.8,39.02,1.47,1.53,7680,8031,35.15
2013/9/5 13:00,6.8,37.2,1.5,1.62,9710,8443,40.16
2013/9/5 14:00,6.8,34.31,1.51,1.61,9660,7671,35.3
2013/9/5 15:00,6.8,56.49,1.51,1.55,9660,7518,40.37
2013/9/5 16:00,6.8,70.24,1.66,1.9,9670,7340,35.26
2013/9/5 17:00,6.8,67.85,1.75,1.91,9590,7630,35.56
2013/9/5 18:00,6.8,53.01,1.44,1.52,7300,8131,40.14
2013/9/5 19:00,6.8,68.28,1.08,1.22,5570,8895,35.01
2013/9/5 20:00,6.8,73.9,1.2,1.27,6100,9156,40
2013/9/5 21:00,6.8,80.21,0.94,1.11,9540,8976,35.15
2013/9/5 22:00,6.8,81.32,1.19,1.31,9510,8300,35.86
2013/9/5 23:00,6.8,77.78,1.18,1.3,9630,8372,35.41
2013/9/6 0:00,6.8,63.55,1.18,1.24,9650,7420,40.41
2013/9/6 1:00,6.8,53.78,1.19,1.25,9700,6133,35.15
2013/9/6 2:00,6.8,41.47,1.07,1.15,5700,6093,42.63
2013/9/6 3:00,6.8,47.35,0.89,1.05,5640,5796,34.57
2013/9/6 4:00,6.8,58.53,0.86,1.02,5600,5413,34.82
2013/9/6 5:00,6.8,63.65,0.85,1,5560,5397,35.07
2013/9/6 6:00,6.8,68.6,0.83,1.01,5570,5605,43.81
2013/9/6 7:00,6.8,77.81,0.83,1,5550,7193,43.96
2013/9/6 8:00,6.8,95.46,0.81,1.03,7180,7994,40.81
2013/9/6 9:00,6.8,86.98,1,1.14,9550,8315,30.68
2013/9/6 10:00,6.8,84.25,1.61,1.6,9610,8624,35.48
2013/9/6 11:00,6.8,70.73,1.62,1.59,9650,8345,35.34
2013/9/6 12:00,6.81,51.19,1.56,1.61,9720,8493,40.12
2013/9/6 13:00,6.82,51.15,1.72,1.72,9710,8291,35.34
2013/9/6 14:00,6.8,48.85,1.54,1.6,9750,8078,34.97
2013/9/6 15:00,6.8,68.11,1.53,1.6,9730,7806,40.08
2013/9/6 16:00,6.8,79.36,1.7,1.69,9730,7806,35.3
2013/9/6 17:00,6.8,80.25,1.87,1.86,9700,8519,35.15
2013/9/6 18:00,6.8,76.09,1.89,1.92,9610,8738,40.58
2013/9/6 19:00,6.8,75.84,1.67,1.65,7320,8809,40.03
2013/9/6 20:00,6.8,71.67,1.31,1.42,5550,9204,35.14
2013/9/6 21:00,6.8,71.19,1.26,1.41,5550,9406,43.96
2013/9/6 22:00,6.8,83.68,1.13,1.37,9080,8960,37.56
2013/9/6 23:00,6.8,82.92,1.56,1.67,9540,8353,35.74
2013/9/7 0:00,6.8,70.01,1.56,1.63,9660,7897,35.3
2013/9/7 1:00,6.8,55.98,1.68,1.71,9660,7897,35.08
2013/9/7 2:00,6.8,53.31,1.6,1.68,9720,6483,35.08
2013/9/7 3:00,6.8,55.6,1.79,1.8,9200,6304,37.07
2013/9/7 4:00,6.8,55.18,1.41,1.48,5610,5978,43.49
2013/9/7 5:00,6.8,60.43,1.27,1.38,5670,5963,34.39
2013/9/7 6:00,6.8,63.51,1.17,1.33,5600,6097,43.57
2013/9/7 7:00,6.8,69.34,1.15,1.3,5570,7145,35.01
2013/9/7 8:00,6.8,75.13,1.14,1.31,6480,8011,37.65
2013/9/7 9:00,6.8,78.03,1.28,1.41,9540,8443,35.74
2013/9/7 10:00,6.8,82.31,1.72,1.68,9520,8759,35.82
2013/9/7 11:00,6.8,83.55,1.55,1.65,9610,8689,35.48
2013/9/7 12:00,6.8,58.38,1.86,1.88,9680,8682,35.23
2013/9/7 13:00,6.8,47.89,1.74,1.81,9710,8294,40.16
2013/9/7 14:00,6.8,44.99,1.64,1.68,9760,7852,34.94
2013/9/7 15:00,6.8,55.04,1.69,1.73,9740,7969,40.04
2013/9/7 16:00,6.8,67.8,1.67,1.69,9680,8092,40.29
2013/9/7 17:00,6.8,73.51,1.78,1.78,9650,8138,25.28
2013/9/7 18:00,6.8,70.84,1.72,1.64,9630,8640,35.41
2013/9/7 19:00,6.8,77.16,1.75,1.77,9590,8860,40.67
2013/9/7 20:00,6.8,79.21,1.75,1.88,9590,8995,40.67
2013/9/7 21:00,6.8,75.87,1.72,1.84,9570,8594,40.75
2013/9/7 22:00,6.8,83.31,1.55,1.63,9550,8572,40.84
2013/9/7 23:00,6.8,67.2,1.47,1.54,8880,8067,38.4
2013/9/8 0:00,6.8,58.53,1.28,1.31,5620,7333,34.7
2013/9/8 1:00,6.8,39.3,0.96,1.1,5630,7035,43.34
2013/9/8 2:00,6.8,37.78,1.26,1.17,5630,6261,43.34
2013/9/8 3:00,6.8,42.01,1.08,1.16,5640,5698,34.57
2013/9/8 4:00,6.8,47.27,1.03,1.13,5650,5749,43.19
2013/9/8 5:00,6.8,56.26,1.03,1.12,5620,5758,34.7
2013/9/8 6:00,6.8,60.7,1.01,1.12,5600,6091,43.57
2013/9/8 7:00,6.8,60.77,0.91,1.05,5590,7106,43.65
2013/9/8 8:00,6.8,73.28,0.88,1.03,9360,7810,36.43
2013/9/8 9:00,6.8,67.11,1.61,1.61,9480,8434,46.31
2013/9/8 10:00,6.8,72.65,1.64,1.7,9510,8692,35.86
2013/9/8 11:00,6.8,77.67,1.51,1.63,9590,8814,40.67
2013/9/8 12:00,6.8,68.19,1.39,1.62,9590,8557,40.67
2013/9/8 13:00,6.8,47.29,1.65,1.64,9670,8263,35.26
2013/9/8 14:00,6.8,42.87,1.6,1.67,9730,8020,40.08
2013/9/8 15:00,6.8,38.78,1.52,1.63,9710,7850,35.12
